img_fName,class_label,img_w,img_h,bbx_xtl,bbx_ytl,bbx_xbr,bbx_ybr
new_image_train_00172_1246.jpeg,aegypti,,,,,,
new_image_train_00172_3982.jpeg,aegypti,,,,,,
new_image_train_00018_160.jpeg,culiseta,,,,,,
new_image_train_00029_1600.jpeg,japonicus/koreicus,,,,,,
new_image_train_00029_492.jpeg,japonicus/koreicus,,,,,,
new_image_train_00029_1816.jpeg,japonicus/koreicus,,,,,,
new_image_train_00029_4060.jpeg,japonicus/koreicus,,,,,,
new_image_train_00029_3637.jpeg,japonicus/koreicus,,,,,,
train_07293.jpeg,culex,768.0,1024.0,285.0,384.0,423.0,547.0
new_image_train_00172_2720.jpeg,aegypti,,,,,,
new_image_train_00018_3869.jpeg,culiseta,,,,,,
new_image_train_00018_475.jpeg,culiseta,,,,,,
new_image_train_00172_3460.jpeg,aegypti,,,,,,
new_image_train_00029_2726.jpeg,japonicus/koreicus,,,,,,
train_08193.jpeg,culex,4608.0,3456.0,2260.0,1406.0,2848.0,1999.0
train_03789.jpeg,culex,4000.0,3000.0,745.0,218.0,2618.0,2199.0
train_01054.jpeg,albopictus,3000.0,4000.0,174.0,1658.0,1561.0,3088.0
new_image_train_00018_1859.jpeg,culiseta,,,,,,
new_image_train_00029_1676.jpeg,japonicus/koreicus,,,,,,
train_01591.jpeg,albopictus,3456.0,4608.0,1592.0,1329.0,2121.0,1816.0
train_07592.jpeg,albopictus,1080.0,2336.0,314.0,862.0,679.0,1157.0
new_image_train_00029_1218.jpeg,japonicus/koreicus,,,,,,
train_05725.jpeg,albopictus,353.0,323.0,25.0,56.0,306.0,275.0
new_image_train_00006_3550.jpeg,anopheles,,,,,,
train_04256.jpeg,japonicus/koreicus,3024.0,4032.0,1116.0,2348.0,1585.0,2885.0
new_image_train_00172_1830.jpeg,aegypti,,,,,,
new_image_train_00172_749.jpeg,aegypti,,,,,,
train_00106.jpeg,albopictus,1094.0,1675.0,232.0,443.0,863.0,1335.0
new_image_train_00029_3889.jpeg,japonicus/koreicus,,,,,,
new_image_train_00029_2131.jpeg,japonicus/koreicus,,,,,,
new_image_train_00006_3568.jpeg,anopheles,,,,,,
train_00878.jpeg,albopictus,3024.0,4032.0,348.0,102.0,3024.0,3803.0
new_image_train_00006_3351.jpeg,anopheles,,,,,,
new_image_train_00006_2423.jpeg,anopheles,,,,,,
new_image_train_00018_408.jpeg,culiseta,,,,,,
new_image_train_00172_3669.jpeg,aegypti,,,,,,
train_05111.jpeg,culex,839.0,568.0,189.0,128.0,676.0,485.0
train_07461.jpeg,culiseta,768.0,1024.0,319.0,497.0,501.0,732.0
train_05864.jpeg,culiseta,3456.0,3456.0,143.0,519.0,2591.0,3032.0
train_01764.jpeg,culex,768.0,1024.0,300.0,412.0,397.0,546.0
train_01964.jpeg,culex,768.0,1024.0,255.0,383.0,572.0,671.0
new_image_train_00018_1705.jpeg,culiseta,,,,,,
new_image_train_00172_3789.jpeg,aegypti,,,,,,
new_image_train_00018_1047.jpeg,culiseta,,,,,,
new_image_train_00006_282.jpeg,anopheles,,,,,,
new_image_train_00006_2180.jpeg,anopheles,,,,,,
new_image_train_00172_4461.jpeg,aegypti,,,,,,
new_image_train_00029_1776.jpeg,japonicus/koreicus,,,,,,
new_image_train_00018_1639.jpeg,culiseta,,,,,,
train_09664.jpeg,albopictus,3024.0,4032.0,801.0,1432.0,2014.0,2268.0
new_image_train_00029_816.jpeg,japonicus/koreicus,,,,,,
train_00688.jpeg,albopictus,1115.0,1595.0,247.0,371.0,824.0,1233.0
train_02938.jpeg,albopictus,904.0,1600.0,308.0,881.0,603.0,1165.0
train_07265.jpeg,japonicus/koreicus,1153.0,2048.0,168.0,175.0,1055.0,1432.0
new_image_train_00018_2150.jpeg,culiseta,,,,,,
new_image_train_00018_1669.jpeg,culiseta,,,,,,
train_01538.jpeg,culex,1365.0,1024.0,581.0,599.0,757.0,731.0
train_04179.jpeg,albopictus,3024.0,4032.0,807.0,1764.0,2509.0,3317.0
new_image_train_00006_233.jpeg,anopheles,,,,,,
new_image_train_00029_3756.jpeg,japonicus/koreicus,,,,,,
new_image_train_00029_2270.jpeg,japonicus/koreicus,,,,,,
new_image_train_00029_268.jpeg,japonicus/koreicus,,,,,,
new_image_train_00029_4136.jpeg,japonicus/koreicus,,,,,,
train_09514.jpeg,albopictus,1024.0,1365.0,18.0,87.0,467.0,565.0
new_image_train_00018_1436.jpeg,culiseta,,,,,,
new_image_train_00006_2375.jpeg,anopheles,,,,,,
new_image_train_00006_3313.jpeg,anopheles,,,,,,
new_image_train_00018_3820.jpeg,culiseta,,,,,,
new_image_train_00006_164.jpeg,anopheles,,,,,,
train_04274.jpeg,culex,2976.0,3968.0,1337.0,1752.0,1712.0,2161.0
new_image_train_00029_3007.jpeg,japonicus/koreicus,,,,,,
train_04900.jpeg,culex,902.0,766.0,106.0,70.0,572.0,685.0
train_00333.jpeg,albopictus,4032.0,2268.0,1437.0,1077.0,2084.0,1668.0
new_image_train_00006_73.jpeg,anopheles,,,,,,
train_03497.jpeg,albopictus,3024.0,4032.0,864.0,1975.0,1538.0,2417.0
new_image_train_00006_1083.jpeg,anopheles,,,,,,
new_image_train_00029_2607.jpeg,japonicus/koreicus,,,,,,
train_01100.jpeg,culiseta,1200.0,1600.0,255.0,725.0,843.0,1304.0
new_image_train_00172_4169.jpeg,aegypti,,,,,,
new_image_train_00018_2540.jpeg,culiseta,,,,,,
new_image_train_00172_2950.jpeg,aegypti,,,,,,
new_image_train_00006_2055.jpeg,anopheles,,,,,,
new_image_train_00006_4436.jpeg,anopheles,,,,,,
new_image_train_00172_1665.jpeg,aegypti,,,,,,
train_08644.jpeg,albopictus,2988.0,5312.0,1268.0,2776.0,1718.0,3235.0
new_image_train_00018_3627.jpeg,culiseta,,,,,,
new_image_train_00018_3904.jpeg,culiseta,,,,,,
train_10333.jpeg,culex,3456.0,4608.0,1486.0,1660.0,2618.0,2866.0
new_image_train_00172_518.jpeg,aegypti,,,,,,
train_02006.jpeg,albopictus,904.0,1600.0,207.0,416.0,705.0,857.0
train_02250.jpeg,culex,2255.0,2469.0,660.0,759.0,1620.0,1849.0
train_04277.jpeg,japonicus/koreicus,1440.0,2560.0,508.0,572.0,1342.0,1394.0
train_02565.jpeg,culex,3264.0,2448.0,1413.0,618.0,2036.0,1280.0
new_image_train_00172_2749.jpeg,aegypti,,,,,,
new_image_train_00172_937.jpeg,aegypti,,,,,,
train_09000.jpeg,culex,5616.0,2808.0,1006.0,53.0,4202.0,2136.0
train_05671.jpeg,albopictus,2273.0,1024.0,891.0,494.0,1065.0,755.0
train_00582.jpeg,culex,3000.0,4000.0,518.0,814.0,2235.0,3010.0
new_image_train_00029_673.jpeg,japonicus/koreicus,,,,,,
train_04030.jpeg,albopictus,2160.0,2670.0,746.0,851.0,1585.0,1603.0
new_image_train_00172_1341.jpeg,aegypti,,,,,,
new_image_train_00172_3796.jpeg,aegypti,,,,,,
new_image_train_00172_186.jpeg,aegypti,,,,,,
new_image_train_00172_3680.jpeg,aegypti,,,,,,
train_08881.jpeg,culex,4032.0,1960.0,1606.0,364.0,2596.0,1116.0
new_image_train_00172_3811.jpeg,aegypti,,,,,,
new_image_train_00018_1777.jpeg,culiseta,,,,,,
train_02335.jpeg,culex,2006.0,4128.0,676.0,1928.0,1117.0,2371.0
new_image_train_00018_847.jpeg,culiseta,,,,,,
train_06594.jpeg,anopheles,1024.0,1365.0,214.0,340.0,585.0,991.0
new_image_train_00172_4122.jpeg,aegypti,,,,,,
new_image_train_00018_264.jpeg,culiseta,,,,,,
new_image_train_00029_2033.jpeg,japonicus/koreicus,,,,,,
new_image_train_00029_1100.jpeg,japonicus/koreicus,,,,,,
new_image_train_00029_1923.jpeg,japonicus/koreicus,,,,,,
train_09566.jpeg,culex,4000.0,2992.0,1106.0,1132.0,1831.0,1598.0
train_07782.jpeg,culex,3024.0,4032.0,837.0,2369.0,1127.0,2790.0
new_image_train_00018_708.jpeg,culiseta,,,,,,
train_03140.jpeg,albopictus,768.0,1024.0,351.0,483.0,466.0,610.0
new_image_train_00172_3107.jpeg,aegypti,,,,,,
new_image_train_00029_3180.jpeg,japonicus/koreicus,,,,,,
new_image_train_00172_1619.jpeg,aegypti,,,,,,
new_image_train_00018_1320.jpeg,culiseta,,,,,,
new_image_train_00172_1707.jpeg,aegypti,,,,,,
train_09140.jpeg,culex,768.0,1024.0,290.0,337.0,402.0,454.0
new_image_train_00029_604.jpeg,japonicus/koreicus,,,,,,
train_08332.jpeg,culex,1024.0,1365.0,432.0,1009.0,554.0,1154.0
new_image_train_00018_2984.jpeg,culiseta,,,,,,
new_image_train_00018_2515.jpeg,culiseta,,,,,,
new_image_train_00018_902.jpeg,culiseta,,,,,,
new_image_train_00006_1881.jpeg,anopheles,,,,,,
new_image_train_00018_3231.jpeg,culiseta,,,,,,
train_04928.jpeg,culex,768.0,1024.0,154.0,440.0,422.0,713.0
train_01560.jpeg,culiseta,1024.0,2273.0,125.0,458.0,1015.0,1571.0
train_00567.jpeg,culex,3024.0,4032.0,717.0,1705.0,1527.0,2463.0
new_image_train_00006_2450.jpeg,anopheles,,,,,,
train_08699.jpeg,culiseta,2295.0,2241.0,730.0,505.0,1326.0,1473.0
train_09449.jpeg,culex,498.0,505.0,106.0,121.0,374.0,380.0
new_image_train_00172_363.jpeg,aegypti,,,,,,
new_image_train_00006_1667.jpeg,anopheles,,,,,,
new_image_train_00172_3927.jpeg,aegypti,,,,,,
new_image_train_00006_2090.jpeg,anopheles,,,,,,
train_05401.jpeg,albopictus,1808.0,4000.0,755.0,2048.0,1080.0,2299.0
train_00429.jpeg,culex,2736.0,3648.0,434.0,1002.0,1862.0,2398.0
new_image_train_00018_867.jpeg,culiseta,,,,,,
train_09433.jpeg,culex,3024.0,4032.0,881.0,1039.0,1937.0,2191.0
train_07064.jpeg,albopictus,347.0,366.0,89.0,103.0,259.0,339.0
train_02202.jpeg,culex,492.0,1024.0,130.0,625.0,258.0,768.0
train_09162.jpeg,culex,848.0,1131.0,261.0,335.0,764.0,793.0
train_01879.jpeg,culex,3000.0,4000.0,852.0,1671.0,2006.0,2358.0
new_image_train_00018_2724.jpeg,culiseta,,,,,,
new_image_train_00006_543.jpeg,anopheles,,,,,,
train_00732.jpeg,albopictus,1080.0,1406.0,220.0,756.0,659.0,1101.0
new_image_train_00006_3790.jpeg,anopheles,,,,,,
train_09537.jpeg,culex,1024.0,1365.0,320.0,594.0,495.0,745.0
train_08816.jpeg,albopictus,1080.0,2400.0,13.0,756.0,995.0,1773.0
new_image_train_00029_1024.jpeg,japonicus/koreicus,,,,,,
new_image_train_00018_2272.jpeg,culiseta,,,,,,
new_image_train_00029_3032.jpeg,japonicus/koreicus,,,,,,
train_09776.jpeg,culex,1365.0,1024.0,622.0,468.0,905.0,797.0
new_image_train_00018_951.jpeg,culiseta,,,,,,
new_image_train_00029_316.jpeg,japonicus/koreicus,,,,,,
new_image_train_00172_2410.jpeg,aegypti,,,,,,
train_09786.jpeg,albopictus,1476.0,917.0,533.0,267.0,1018.0,633.0
train_00396.jpeg,albopictus,1968.0,2293.0,324.0,481.0,651.0,866.0
new_image_train_00018_1649.jpeg,culiseta,,,,,,
train_01183.jpeg,culex,768.0,1024.0,329.0,356.0,521.0,729.0
new_image_train_00018_2285.jpeg,culiseta,,,,,,
train_01144.jpeg,culex,1200.0,1600.0,739.0,93.0,1041.0,562.0
train_01626.jpeg,culex,3024.0,4032.0,775.0,1595.0,1790.0,2673.0
new_image_train_00029_387.jpeg,japonicus/koreicus,,,,,,
new_image_train_00029_2284.jpeg,japonicus/koreicus,,,,,,
train_08626.jpeg,culex,3000.0,4000.0,694.0,1252.0,1787.0,2640.0
new_image_train_00172_4546.jpeg,aegypti,,,,,,
new_image_train_00029_845.jpeg,japonicus/koreicus,,,,,,
new_image_train_00172_1671.jpeg,aegypti,,,,,,
new_image_train_00029_1954.jpeg,japonicus/koreicus,,,,,,
new_image_train_00006_2325.jpeg,anopheles,,,,,,
new_image_train_00006_1038.jpeg,anopheles,,,,,,
new_image_train_00006_508.jpeg,anopheles,,,,,,
new_image_train_00172_722.jpeg,aegypti,,,,,,
train_01644.jpeg,culex,1024.0,1365.0,276.0,352.0,549.0,708.0
train_04781.jpeg,culex,3024.0,4032.0,926.0,1301.0,1550.0,1993.0
train_06123.jpeg,albopictus,2976.0,3968.0,1188.0,2017.0,1642.0,2299.0
train_07051.jpeg,albopictus,2336.0,2378.0,945.0,1496.0,1249.0,1842.0
train_01045.jpeg,culex,1024.0,1365.0,310.0,620.0,536.0,787.0
new_image_train_00006_2020.jpeg,anopheles,,,,,,
new_image_train_00029_1717.jpeg,japonicus/koreicus,,,,,,
train_05495.jpeg,albopictus,3024.0,4032.0,781.0,1125.0,2028.0,2380.0
train_06050.jpeg,culex,1024.0,1365.0,11.0,133.0,749.0,1027.0
new_image_train_00029_2903.jpeg,japonicus/koreicus,,,,,,
new_image_train_00029_3204.jpeg,japonicus/koreicus,,,,,,
new_image_train_00018_923.jpeg,culiseta,,,,,,
new_image_train_00018_1497.jpeg,culiseta,,,,,,
train_00694.jpeg,albopictus,640.0,1136.0,50.0,329.0,535.0,716.0
new_image_train_00172_1962.jpeg,aegypti,,,,,,
new_image_train_00029_1501.jpeg,japonicus/koreicus,,,,,,
train_04282.jpeg,culex,768.0,1024.0,272.0,373.0,397.0,474.0
train_01398.jpeg,albopictus,3024.0,4032.0,1868.0,2391.0,2179.0,2779.0
train_05393.jpeg,japonicus/koreicus,541.0,522.0,44.0,31.0,447.0,465.0
new_image_train_00172_4410.jpeg,aegypti,,,,,,
new_image_train_00006_3355.jpeg,anopheles,,,,,,
new_image_train_00029_1686.jpeg,japonicus/koreicus,,,,,,
train_07096.jpeg,albopictus,8000.0,6000.0,3071.0,2183.0,4048.0,2752.0
new_image_train_00172_1895.jpeg,aegypti,,,,,,
new_image_train_00172_3651.jpeg,aegypti,,,,,,
new_image_train_00172_1548.jpeg,aegypti,,,,,,
new_image_train_00172_3365.jpeg,aegypti,,,,,,
new_image_train_00029_1168.jpeg,japonicus/koreicus,,,,,,
train_05705.jpeg,albopictus,750.0,1334.0,159.0,414.0,699.0,821.0
new_image_train_00029_441.jpeg,japonicus/koreicus,,,,,,
new_image_train_00018_2589.jpeg,culiseta,,,,,,
new_image_train_00029_3948.jpeg,japonicus/koreicus,,,,,,
train_03129.jpeg,culex,1024.0,1365.0,247.0,527.0,590.0,739.0
new_image_train_00029_4011.jpeg,japonicus/koreicus,,,,,,
train_09799.jpeg,culiseta,3456.0,4608.0,412.0,1468.0,2864.0,3509.0
train_08791.jpeg,albopictus,3000.0,4000.0,570.0,1138.0,2179.0,2607.0
train_00586.jpeg,albopictus,768.0,1024.0,172.0,299.0,610.0,751.0
new_image_train_00006_627.jpeg,anopheles,,,,,,
train_01283.jpeg,albopictus,1080.0,2160.0,29.0,683.0,744.0,1199.0
train_03808.jpeg,albopictus,768.0,1024.0,83.0,238.0,488.0,631.0
new_image_train_00018_634.jpeg,culiseta,,,,,,
new_image_train_00018_3391.jpeg,culiseta,,,,,,
new_image_train_00172_71.jpeg,aegypti,,,,,,
train_09782.jpeg,albopictus,3024.0,4032.0,873.0,867.0,2161.0,2567.0
train_00427.jpeg,albopictus,3024.0,4032.0,891.0,1468.0,2476.0,3040.0
train_09668.jpeg,culex,4016.0,3008.0,2017.0,1340.0,2667.0,1860.0
train_09827.jpeg,albopictus,1960.0,4032.0,853.0,1944.0,1361.0,2372.0
new_image_train_00018_1749.jpeg,culiseta,,,,,,
train_08353.jpeg,albopictus,2160.0,3840.0,1058.0,1798.0,1237.0,1995.0
new_image_train_00018_1058.jpeg,culiseta,,,,,,
train_02396.jpeg,albopictus,4160.0,3120.0,2007.0,1333.0,2291.0,1629.0
new_image_train_00018_3522.jpeg,culiseta,,,,,,
train_07217.jpeg,albopictus,1024.0,1024.0,77.0,41.0,770.0,706.0
train_00743.jpeg,albopictus,3024.0,4032.0,1538.0,1884.0,1824.0,2165.0
train_05573.jpeg,albopictus,960.0,1280.0,305.0,514.0,538.0,792.0
train_04621.jpeg,culex,1908.0,4032.0,742.0,1577.0,1275.0,2140.0
new_image_train_00006_716.jpeg,anopheles,,,,,,
new_image_train_00172_3945.jpeg,aegypti,,,,,,
new_image_train_00018_1251.jpeg,culiseta,,,,,,
new_image_train_00029_1737.jpeg,japonicus/koreicus,,,,,,
train_05463.jpeg,culex,3024.0,4032.0,1333.0,1533.0,2080.0,2270.0
train_09762.jpeg,albopictus,3024.0,4032.0,836.0,1887.0,1549.0,2692.0
new_image_train_00029_1621.jpeg,japonicus/koreicus,,,,,,
new_image_train_00018_2763.jpeg,culiseta,,,,,,
train_01893.jpeg,albopictus,5333.0,3000.0,2052.0,1416.0,2474.0,1804.0
train_03619.jpeg,albopictus,768.0,1024.0,380.0,407.0,503.0,559.0
new_image_train_00172_1127.jpeg,aegypti,,,,,,
new_image_train_00006_576.jpeg,anopheles,,,,,,
new_image_train_00018_3744.jpeg,culiseta,,,,,,
train_01623.jpeg,albopictus,3024.0,4032.0,747.0,880.0,2540.0,2504.0
new_image_train_00006_3343.jpeg,anopheles,,,,,,
new_image_train_00029_985.jpeg,japonicus/koreicus,,,,,,
train_06286.jpeg,japonicus/koreicus,768.0,1024.0,184.0,382.0,348.0,553.0
new_image_train_00029_1448.jpeg,japonicus/koreicus,,,,,,
new_image_train_00172_1653.jpeg,aegypti,,,,,,
train_02939.jpeg,albopictus,1920.0,2560.0,737.0,1149.0,1123.0,1377.0
train_00902.jpeg,albopictus,1836.0,3264.0,725.0,1215.0,1424.0,1873.0
new_image_train_00172_1154.jpeg,aegypti,,,,,,
train_05169.jpeg,culiseta,3096.0,4128.0,542.0,272.0,1915.0,1434.0
train_02639.jpeg,culex,3000.0,4000.0,1143.0,2764.0,1411.0,3136.0
new_image_train_00172_407.jpeg,aegypti,,,,,,
new_image_train_00029_2611.jpeg,japonicus/koreicus,,,,,,
new_image_train_00172_4396.jpeg,aegypti,,,,,,
train_01122.jpeg,albopictus,2808.0,5616.0,1082.0,1988.0,2325.0,4237.0
new_image_train_00018_1910.jpeg,culiseta,,,,,,
new_image_train_00029_561.jpeg,japonicus/koreicus,,,,,,
new_image_train_00018_2456.jpeg,culiseta,,,,,,
new_image_train_00006_1538.jpeg,anopheles,,,,,,
new_image_train_00172_1255.jpeg,aegypti,,,,,,
train_06919.jpeg,culex,407.0,746.0,57.0,137.0,391.0,709.0
new_image_train_00006_2048.jpeg,anopheles,,,,,,
new_image_train_00006_1738.jpeg,anopheles,,,,,,
new_image_train_00172_3670.jpeg,aegypti,,,,,,
train_03879.jpeg,culex,1024.0,1365.0,605.0,610.0,719.0,750.0
new_image_train_00006_1620.jpeg,anopheles,,,,,,
new_image_train_00029_762.jpeg,japonicus/koreicus,,,,,,
new_image_train_00029_1655.jpeg,japonicus/koreicus,,,,,,
new_image_train_00018_2465.jpeg,culiseta,,,,,,
new_image_train_00029_837.jpeg,japonicus/koreicus,,,,,,
new_image_train_00029_2538.jpeg,japonicus/koreicus,,,,,,
train_05522.jpeg,culex,4608.0,2592.0,1523.0,690.0,2159.0,1239.0
new_image_train_00172_3546.jpeg,aegypti,,,,,,
new_image_train_00172_2875.jpeg,aegypti,,,,,,
train_08675.jpeg,albopictus,3000.0,4000.0,73.0,571.0,1893.0,2385.0
train_06358.jpeg,culex,1166.0,2592.0,316.0,942.0,785.0,1461.0
new_image_train_00172_2765.jpeg,aegypti,,,,,,
new_image_train_00006_1213.jpeg,anopheles,,,,,,
train_03833.jpeg,albopictus,2448.0,3264.0,802.0,1003.0,2309.0,2260.0
train_08099.jpeg,culex,3000.0,4000.0,1170.0,1982.0,1560.0,2577.0
new_image_train_00172_2071.jpeg,aegypti,,,,,,
new_image_train_00006_1983.jpeg,anopheles,,,,,,
train_00490.jpeg,culex,1024.0,1024.0,230.0,209.0,726.0,613.0
new_image_train_00172_943.jpeg,aegypti,,,,,,
train_06779.jpeg,albopictus,1200.0,1600.0,206.0,508.0,674.0,1364.0
new_image_train_00029_3179.jpeg,japonicus/koreicus,,,,,,
new_image_train_00029_1121.jpeg,japonicus/koreicus,,,,,,
new_image_train_00029_3310.jpeg,japonicus/koreicus,,,,,,
new_image_train_00172_4539.jpeg,aegypti,,,,,,
train_08955.jpeg,albopictus,1080.0,1079.0,293.0,292.0,893.0,686.0
new_image_train_00029_234.jpeg,japonicus/koreicus,,,,,,
train_09536.jpeg,culex,1588.0,986.0,772.0,110.0,1040.0,645.0
train_07822.jpeg,anopheles,1024.0,1365.0,477.0,400.0,938.0,1048.0
new_image_train_00172_4118.jpeg,aegypti,,,,,,
new_image_train_00172_326.jpeg,aegypti,,,,,,
train_00627.jpeg,albopictus,1080.0,1231.0,302.0,329.0,791.0,896.0
new_image_train_00006_3469.jpeg,anopheles,,,,,,
new_image_train_00018_1898.jpeg,culiseta,,,,,,
new_image_train_00018_737.jpeg,culiseta,,,,,,
new_image_train_00006_631.jpeg,anopheles,,,,,,
train_08868.jpeg,albopictus,3000.0,4000.0,651.0,1824.0,1102.0,2329.0
new_image_train_00029_874.jpeg,japonicus/koreicus,,,,,,
train_04915.jpeg,albopictus,3264.0,2448.0,1529.0,874.0,1831.0,1238.0
train_10205.jpeg,culex,1024.0,1820.0,391.0,610.0,708.0,1065.0
new_image_train_00029_1239.jpeg,japonicus/koreicus,,,,,,
train_00395.jpeg,culex,3024.0,4032.0,741.0,2622.0,1712.0,3453.0
new_image_train_00029_2099.jpeg,japonicus/koreicus,,,,,,
new_image_train_00172_940.jpeg,aegypti,,,,,,
new_image_train_00172_78.jpeg,aegypti,,,,,,
new_image_train_00018_379.jpeg,culiseta,,,,,,
new_image_train_00172_2878.jpeg,aegypti,,,,,,
train_10236.jpeg,albopictus,1944.0,2592.0,669.0,1212.0,1313.0,1723.0
new_image_train_00172_2429.jpeg,aegypti,,,,,,
train_00412.jpeg,culex,1024.0,1820.0,535.0,960.0,748.0,1179.0
train_01412.jpeg,albopictus,3000.0,4000.0,667.0,322.0,2103.0,2137.0
train_09845.jpeg,albopictus,3024.0,3024.0,1108.0,1116.0,1855.0,1938.0
new_image_train_00172_2999.jpeg,aegypti,,,,,,
train_09780.jpeg,albopictus,1024.0,2221.0,366.0,899.0,588.0,1132.0
new_image_train_00006_1892.jpeg,anopheles,,,,,,
train_08879.jpeg,culex,1440.0,2560.0,436.0,315.0,1016.0,915.0
new_image_train_00006_2933.jpeg,anopheles,,,,,,
train_00488.jpeg,albopictus,1020.0,1317.0,437.0,503.0,686.0,834.0
new_image_train_00018_2650.jpeg,culiseta,,,,,,
new_image_train_00029_2166.jpeg,japonicus/koreicus,,,,,,
train_05015.jpeg,albopictus,4000.0,3000.0,2220.0,1450.0,2880.0,2003.0
train_03019.jpeg,albopictus,4032.0,3024.0,2424.0,1269.0,3477.0,2376.0
new_image_train_00029_1658.jpeg,japonicus/koreicus,,,,,,
new_image_train_00172_3971.jpeg,aegypti,,,,,,
new_image_train_00006_1386.jpeg,anopheles,,,,,,
train_01154.jpeg,albopictus,3968.0,2976.0,1206.0,437.0,2636.0,1899.0
train_04394.jpeg,culiseta,768.0,1024.0,44.0,40.0,760.0,793.0
new_image_train_00006_1569.jpeg,anopheles,,,,,,
train_00954.jpeg,albopictus,900.0,1315.0,203.0,253.0,764.0,874.0
new_image_train_00018_1434.jpeg,culiseta,,,,,,
new_image_train_00006_741.jpeg,anopheles,,,,,,
train_10284.jpeg,culex,1944.0,2592.0,675.0,582.0,1233.0,1237.0
train_10040.jpeg,albopictus,4344.0,5792.0,1221.0,2131.0,3082.0,4618.0
train_04817.jpeg,culex,3024.0,4032.0,1159.0,1438.0,1644.0,1738.0
new_image_train_00018_3765.jpeg,culiseta,,,,,,
new_image_train_00006_2053.jpeg,anopheles,,,,,,
train_05073.jpeg,albopictus,513.0,455.0,79.0,40.0,412.0,446.0
train_06200.jpeg,culex,2084.0,4624.0,789.0,1969.0,1426.0,2735.0
new_image_train_00172_2593.jpeg,aegypti,,,,,,
new_image_train_00006_845.jpeg,anopheles,,,,,,
new_image_train_00029_2744.jpeg,japonicus/koreicus,,,,,,
new_image_train_00006_3257.jpeg,anopheles,,,,,,
train_07594.jpeg,albopictus,1024.0,1365.0,409.0,667.0,718.0,926.0
train_08621.jpeg,albopictus,5312.0,2988.0,2190.0,1383.0,2645.0,1868.0
train_07980.jpeg,albopictus,1080.0,1684.0,205.0,619.0,734.0,1394.0
new_image_train_00029_2940.jpeg,japonicus/koreicus,,,,,,
new_image_train_00029_1348.jpeg,japonicus/koreicus,,,,,,
new_image_train_00018_1043.jpeg,culiseta,,,,,,
new_image_train_00029_3352.jpeg,japonicus/koreicus,,,,,,
new_image_train_00029_2214.jpeg,japonicus/koreicus,,,,,,
train_06948.jpeg,culex,1024.0,1365.0,397.0,643.0,547.0,778.0
new_image_train_00018_3735.jpeg,culiseta,,,,,,
new_image_train_00172_397.jpeg,aegypti,,,,,,
train_00548.jpeg,culex,1024.0,2272.0,469.0,1057.0,694.0,1259.0
train_09490.jpeg,culex,1024.0,1820.0,559.0,887.0,741.0,1115.0
train_08363.jpeg,albopictus,2336.0,4160.0,752.0,1717.0,1238.0,2188.0
new_image_train_00006_2631.jpeg,anopheles,,,,,,
new_image_train_00006_1866.jpeg,anopheles,,,,,,
new_image_train_00006_4324.jpeg,anopheles,,,,,,
new_image_train_00029_2630.jpeg,japonicus/koreicus,,,,,,
train_05028.jpeg,albopictus,1152.0,2048.0,397.0,935.0,718.0,1199.0
new_image_train_00029_3339.jpeg,japonicus/koreicus,,,,,,
new_image_train_00006_3113.jpeg,anopheles,,,,,,
new_image_train_00006_1141.jpeg,anopheles,,,,,,
train_03062.jpeg,culex,1024.0,1820.0,557.0,659.0,677.0,775.0
train_00597.jpeg,culex,3024.0,4032.0,922.0,1128.0,2005.0,2343.0
new_image_train_00172_561.jpeg,aegypti,,,,,,
train_03621.jpeg,albopictus,3024.0,4032.0,1490.0,2019.0,1841.0,2354.0
new_image_train_00172_3843.jpeg,aegypti,,,,,,
train_01389.jpeg,albopictus,1920.0,1080.0,648.0,38.0,1553.0,1009.0
train_09818.jpeg,albopictus,2448.0,3264.0,887.0,884.0,1580.0,1759.0
new_image_train_00172_1235.jpeg,aegypti,,,,,,
train_01696.jpeg,albopictus,900.0,1600.0,347.0,569.0,702.0,939.0
new_image_train_00018_3364.jpeg,culiseta,,,,,,
new_image_train_00172_432.jpeg,aegypti,,,,,,
train_07176.jpeg,culex,3456.0,4608.0,217.0,2087.0,1660.0,3303.0
new_image_train_00029_3192.jpeg,japonicus/koreicus,,,,,,
train_03728.jpeg,culex,1365.0,1024.0,377.0,324.0,741.0,761.0
train_08057.jpeg,culex,768.0,1024.0,294.0,447.0,366.0,528.0
new_image_train_00172_3779.jpeg,aegypti,,,,,,
train_07317.jpeg,culex,1600.0,904.0,672.0,277.0,1161.0,614.0
train_07589.jpeg,culex,828.0,1792.0,338.0,650.0,612.0,982.0
train_04596.jpeg,culex,768.0,1024.0,318.0,426.0,423.0,530.0
train_09959.jpeg,culex,768.0,1024.0,295.0,335.0,710.0,782.0
new_image_train_00029_2640.jpeg,japonicus/koreicus,,,,,,
train_00895.jpeg,culex,3024.0,4032.0,519.0,172.0,3024.0,3704.0
new_image_train_00006_2913.jpeg,anopheles,,,,,,
new_image_train_00029_3089.jpeg,japonicus/koreicus,,,,,,
train_08016.jpeg,albopictus,3024.0,4032.0,858.0,1312.0,1479.0,2468.0
new_image_train_00018_1867.jpeg,culiseta,,,,,,
train_07397.jpeg,culex,1024.0,2106.0,331.0,774.0,591.0,1086.0
new_image_train_00029_2580.jpeg,japonicus/koreicus,,,,,,
